longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,Actual House Prize,Predicted House Prize,Error,Deviation
-119.07,35.35,24.0,4119.0,865.0,1294.0,879.0,2.4123,1,86200.0,203339.33335401447,117139.33335401447,-117139.33335401447
-119.5,34.35,39.0,308.0,38.0,59.0,21.0,11.7794,4,500001.0,580624.3537889468,80623.35378894676,-80623.35378894676
-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,3,265400.0,328847.91931789875,63447.91931789875,-63447.91931789875
-122.69,38.27,32.0,2344.0,434.0,1066.0,384.0,4.0313,0,285000.0,235901.459783074,49098.54021692599,49098.54021692599
-118.49,34.25,30.0,2871.0,470.0,1335.0,458.0,5.0232,0,253900.0,257405.32492205754,3505.324922057538,-3505.324922057538
-116.96,32.8,24.0,2493.0,693.0,1420.0,643.0,1.8357,0,104200.0,167045.69185560296,62845.691855602956,-62845.691855602956
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,3,121400.0,194368.67072405887,72968.67072405887,-72968.67072405887
-122.4,38.41,20.0,4867.0,1015.0,1725.0,1015.0,2.5685,1,267600.0,218263.6093393259,49336.39066067411,49336.39066067411
-118.42,33.93,39.0,2988.0,605.0,1466.0,610.0,4.9286,0,341400.0,299136.68767014303,42263.31232985697,42263.31232985697
-118.14,34.18,52.0,1700.0,317.0,996.0,329.0,3.9688,0,175000.0,226301.3896210849,51301.389621084905,-51301.389621084905
-122.43,37.63,15.0,2748.0,997.0,1447.0,901.0,3.5214,4,144200.0,315875.9999168538,171675.9999168538,-171675.9999168538
-118.39,33.97,43.0,2700.0,510.0,1146.0,506.0,5.1333,0,345900.0,306465.82404919143,39434.17595080857,39434.17595080857
-117.61,33.44,17.0,2036.0,272.0,713.0,265.0,6.5954,4,346200.0,301043.6324418678,45156.36755813222,45156.36755813222
-119.73,36.8,24.0,1316.0,249.0,781.0,260.0,3.7578,1,69200.0,143537.82173782738,74337.82173782738,-74337.82173782738
-119.29,36.33,19.0,792.0,232.0,641.0,222.0,0.7445,1,112500.0,24009.006377671147,88490.99362232885,88490.99362232885
-118.48,34.05,48.0,3623.0,528.0,1282.0,516.0,9.5221,0,500001.0,476792.47078015184,23208.529219848162,23208.529219848162
-122.13,37.71,44.0,1421.0,298.0,609.0,270.0,3.5781,3,180000.0,236106.0829553171,56106.082955317106,-56106.082955317106
-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313,3,159700.0,229520.6195606849,69820.61956068489,-69820.61956068489
-122.28,37.86,52.0,3007.0,691.0,1582.0,636.0,2.5652,3,157700.0,222170.3045814439,64470.304581443896,-64470.304581443896
-122.09,37.99,19.0,3073.0,506.0,1773.0,493.0,5.4496,3,205400.0,238878.32119436533,33478.32119436533,-33478.32119436533
-122.44,37.66,21.0,5108.0,1510.0,3288.0,1405.0,3.1927,4,252600.0,300873.03188289446,48273.03188289446,-48273.03188289446
-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882,0,134500.0,135085.30127653654,585.301276536542,-585.301276536542
-117.46,34.1,35.0,908.0,226.0,667.0,203.0,2.5833,1,93500.0,128630.43425811567,35130.43425811567,-35130.43425811567
-121.12,36.21,16.0,1720.0,473.0,1427.0,291.0,2.1107,0,76200.0,147032.04558118657,70832.04558118657,-70832.04558118657
-122.49,37.85,38.0,240.0,29.0,63.0,34.0,12.2547,3,500001.0,578466.6671139065,78465.66711390647,-78465.66711390647
-119.37,36.47,26.0,337.0,69.0,277.0,73.0,2.3438,1,100000.0,82708.09999121529,17291.90000878471,17291.90000878471
-120.65,35.48,19.0,2310.0,471.0,1341.0,441.0,3.225,0,166900.0,215831.78128050713,48931.78128050713,-48931.78128050713
-117.88,33.84,25.0,1781.0,349.0,918.0,378.0,3.9286,0,262700.0,209839.43494406278,52860.565055937215,52860.565055937215
-118.01,34.11,36.0,1722.0,320.0,794.0,322.0,4.2132,1,212200.0,225982.2020306484,13782.20203064839,-13782.20203064839
-122.23,40.57,18.0,1633.0,243.0,750.0,252.0,5.1585,1,150800.0,137379.19837009886,13420.801629901136,13420.801629901136
-120.72,38.38,9.0,1787.0,347.0,806.0,306.0,2.525,1,157200.0,62905.312443335104,94294.6875566649,94294.6875566649
-122.49,37.76,49.0,1637.0,304.0,729.0,281.0,4.3281,3,323100.0,277998.1978927431,45101.802107256895,45101.802107256895
-117.26,34.16,31.0,3538.0,658.0,1715.0,663.0,3.7125,1,98000.0,174336.08847846455,76336.08847846455,-76336.08847846455
-121.3,38.01,30.0,2547.0,485.0,1547.0,501.0,3.994,1,95500.0,174591.2242987691,79091.22429876911,-79091.22429876911
-122.31,37.55,45.0,507.0,140.0,305.0,139.0,2.6159,4,272900.0,204574.4813505086,68325.5186494914,68325.5186494914
-118.27,33.99,38.0,1407.0,447.0,1783.0,402.0,1.8086,0,97100.0,123836.00371267136,26736.003712671358,-26736.003712671358
-119.77,36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,1,47700.0,56749.09977532079,9049.099775320792,-9049.099775320792
-117.81,33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,0,460100.0,435715.53445795644,24384.46554204356,24384.46554204356
-117.36,33.98,33.0,2070.0,469.0,1851.0,467.0,2.4667,1,80700.0,104003.8792402709,23303.879240270893,-23303.879240270893
-122.04,38.24,30.0,2081.0,456.0,1005.0,438.0,1.9954,1,92900.0,138764.7001714103,45864.70017141031,-45864.70017141031
-120.99,37.66,30.0,1718.0,395.0,914.0,400.0,1.933,1,107000.0,113764.92779976333,6764.927799763333,-6764.927799763333
-121.26,37.97,31.0,1189.0,295.0,891.0,292.0,2.5536,1,50500.0,122559.73474409823,72059.73474409823,-72059.73474409823
-118.28,34.18,52.0,2602.0,418.0,1137.0,419.0,5.3185,0,358000.0,291117.3367217504,66882.66327824962,66882.66327824962
-121.52,39.5,33.0,1462.0,241.0,569.0,231.0,3.2833,1,82600.0,101845.9785136406,19245.9785136406,-19245.9785136406
-119.03,35.42,38.0,2952.0,598.0,1491.0,568.0,2.6094,1,67900.0,160510.58933945184,92610.58933945184,-92610.58933945184
-118.23,34.15,40.0,2124.0,370.0,998.0,372.0,5.3369,0,370400.0,280043.9314627227,90356.06853727729,90356.06853727729
-118.39,33.92,41.0,80.0,20.0,61.0,23.0,5.25,0,247200.0,287437.15527190175,40237.15527190175,-40237.15527190175
-118.26,34.14,23.0,1336.0,396.0,1255.0,359.0,2.5388,0,205000.0,147726.1645888202,57273.83541117981,57273.83541117981
-118.44,34.05,18.0,4780.0,1192.0,1886.0,1036.0,4.4674,0,500001.0,332696.04395228985,167304.95604771015,167304.95604771015
-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,1,97500.0,172916.35528249826,75416.35528249826,-75416.35528249826
-117.32,34.07,26.0,971.0,245.0,592.0,207.0,2.1125,1,84000.0,101018.18180452668,17018.181804526685,-17018.181804526685
-118.22,33.83,44.0,1792.0,404.0,1115.0,358.0,3.9091,0,174400.0,241124.03929849324,66724.03929849324,-66724.03929849324
-117.15,32.9,12.0,1681.0,381.0,1050.0,362.0,4.2008,0,176100.0,213191.81438911177,37091.814389111765,-37091.814389111765
-121.42,38.54,18.0,2525.0,501.0,1726.0,468.0,2.398,1,87600.0,69093.8788335229,18506.121166477096,18506.121166477096
-121.43,39.18,36.0,1124.0,184.0,504.0,171.0,2.1667,1,93800.0,63015.449119321536,30784.550880678464,30784.550880678464
-122.3,37.57,36.0,2406.0,436.0,1189.0,403.0,4.7917,3,276100.0,278488.30689749954,2388.3068974995404,-2388.3068974995404
-122.32,37.94,47.0,1911.0,283.0,697.0,275.0,6.2712,3,267700.0,335302.08854531095,67602.08854531095,-67602.08854531095
-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,2.9,1,158700.0,76250.79436860753,82449.20563139247,82449.20563139247
-118.37,34.07,52.0,1084.0,247.0,468.0,255.0,3.4286,0,474300.0,237375.65856051358,236924.34143948642,236924.34143948642
-117.3,32.85,28.0,2334.0,694.0,770.0,552.0,3.1324,4,500001.0,265017.98264707683,234983.01735292317,234983.01735292317
-118.36,34.07,52.0,2046.0,451.0,944.0,435.0,3.4265,0,456900.0,245415.47523994942,211484.52476005058,211484.52476005058
-122.44,37.78,16.0,883.0,236.0,601.0,219.0,2.151,3,146900.0,149919.1388337732,3019.138833773206,-3019.138833773206
-117.28,32.75,34.0,981.0,313.0,508.0,304.0,2.2328,4,266700.0,190457.7721562354,76242.22784376459,76242.22784376459
-121.59,39.86,14.0,1527.0,269.0,665.0,261.0,2.8657,1,119600.0,52280.15232216267,67319.84767783733,67319.84767783733
-119.16,36.31,7.0,2946.0,664.0,1608.0,622.0,1.6829,1,80200.0,64825.63751155426,15374.362488445739,15374.362488445739
-118.18,33.8,30.0,2734.0,758.0,2951.0,691.0,1.7689,4,117600.0,109413.56010779574,8186.43989220426,8186.43989220426
-122.03,37.35,16.0,1156.0,198.0,455.0,216.0,7.2779,0,292900.0,359919.08759336325,67019.08759336325,-67019.08759336325
-118.85,34.25,17.0,5593.0,732.0,1992.0,660.0,7.2965,0,342900.0,337210.83263782784,5689.167362172157,5689.167362172157
-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789,0,266700.0,259360.45718100196,7339.542818998045,7339.542818998045
-118.41,34.18,35.0,1975.0,384.0,882.0,406.0,4.375,0,291700.0,254309.1209443733,37390.87905562669,37390.87905562669
-121.83,37.27,14.0,2855.0,380.0,1420.0,383.0,6.6712,0,311500.0,296028.2908822846,15471.709117715422,15471.709117715422
-117.24,34.15,26.0,2041.0,293.0,936.0,375.0,6.0,1,140200.0,243043.84876325307,102843.84876325307,-102843.84876325307
-122.7,38.45,26.0,2011.0,557.0,855.0,530.0,1.125,0,233300.0,149624.4155360813,83675.5844639187,83675.5844639187
-122.07,37.92,26.0,3872.0,739.0,1629.0,684.0,4.4312,3,225000.0,255806.33907811684,30806.339078116842,-30806.339078116842
-121.09,38.97,13.0,1467.0,221.0,688.0,231.0,5.2536,1,191900.0,155148.3660920434,36751.633907956595,36751.633907956595
-122.45,38.01,36.0,4501.0,832.0,2196.0,800.0,4.3182,3,252700.0,260103.60375238472,7403.603752384719,-7403.603752384719
-117.99,34.08,11.0,2399.0,527.0,2307.0,531.0,3.5625,1,141000.0,132266.94848064595,8733.051519354049,8733.051519354049
-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2.7069,0,153800.0,166090.536662888,12290.536662887986,-12290.536662887986
-122.93,40.78,20.0,3758.0,798.0,1685.0,757.0,2.3667,1,91200.0,95420.47453884721,4220.474538847207,-4220.474538847207
-122.16,37.74,52.0,771.0,147.0,355.0,144.0,4.1458,3,143400.0,256648.0090245395,113248.0090245395,-113248.0090245395
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,3,329800.0,366009.36064739886,36209.36064739886,-36209.36064739886
-121.48,38.55,52.0,1684.0,309.0,675.0,296.0,4.1467,1,175000.0,203775.67460941133,28775.674609411333,-28775.674609411333
-118.21,33.8,44.0,1387.0,280.0,984.0,302.0,4.25,4,143100.0,243683.64084549458,100583.64084549458,-100583.64084549458
-117.95,33.68,26.0,2249.0,344.0,1311.0,373.0,5.0287,0,265000.0,237456.85933503992,27543.140664960083,27543.140664960083
-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,3.6667,1,166300.0,167135.74049756097,835.7404975609679,-835.7404975609679
-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,1,59100.0,111409.66168135995,52309.661681359954,-52309.661681359954
-118.19,33.9,32.0,2762.0,652.0,2677.0,632.0,2.5719,0,105600.0,134429.21477324044,28829.21477324044,-28829.21477324044
-117.26,33.04,16.0,3109.0,450.0,1433.0,453.0,6.6319,4,269600.0,294317.42600949184,24717.426009491843,-24717.426009491843
-122.08,37.9,29.0,4133.0,770.0,1691.0,744.0,5.1097,3,288000.0,291327.3604933659,3327.360493365908,-3327.360493365908
-117.98,34.13,37.0,1447.0,309.0,1279.0,290.0,4.0083,1,142900.0,190348.31137604633,47448.31137604633,-47448.31137604633
-118.2,34.12,44.0,1565.0,398.0,1500.0,407.0,2.8125,0,155600.0,169134.29568698327,13534.29568698327,-13534.29568698327
-117.74,33.85,4.0,5416.0,820.0,1753.0,583.0,6.9544,0,314000.0,301251.5536294248,12748.446370575228,12748.446370575228
-120.99,39.22,16.0,1497.0,275.0,737.0,243.0,2.8942,1,182500.0,53372.95022067189,129127.04977932811,129127.04977932811
-119.47,36.69,19.0,3351.0,589.0,1578.0,542.0,3.2917,1,160100.0,119238.62840703722,40861.37159296278,40861.37159296278
-117.25,32.96,18.0,4773.0,743.0,1970.0,716.0,6.6199,4,406200.0,315528.9519201118,90671.04807988822,90671.04807988822
-118.19,33.78,8.0,992.0,393.0,694.0,331.0,2.5544,4,162500.0,174271.2092870297,11771.209287029691,-11771.209287029691
-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,3,209100.0,252467.3919677763,43367.39196777629,-43367.39196777629
-118.05,34.08,30.0,1572.0,427.0,1857.0,428.0,2.4914,0,159200.0,123020.27644716439,36179.72355283561,36179.72355283561
-122.38,40.09,16.0,2077.0,388.0,1155.0,389.0,3.1361,1,84800.0,84757.82564133602,42.17435866397864,42.17435866397864
-119.68,34.43,33.0,1961.0,462.0,1693.0,445.0,2.9896,0,236000.0,210248.39597019186,25751.604029808135,25751.604029808135
-116.99,32.79,26.0,3623.0,703.0,1609.0,669.0,3.744,0,165800.0,227828.33378731864,62028.33378731864,-62028.33378731864
-117.83,33.81,28.0,1972.0,315.0,970.0,326.0,5.4298,0,234200.0,259100.6103248379,24900.610324837908,-24900.610324837908
-119.66,36.32,24.0,2652.0,568.0,1532.0,445.0,2.3256,1,56800.0,108882.68219129626,52082.68219129626,-52082.68219129626
-119.24,36.8,17.0,2052.0,405.0,975.0,340.0,2.6902,1,94400.0,82123.88360088035,12276.116399119652,12276.116399119652
-119.77,36.76,43.0,1623.0,294.0,781.0,272.0,1.869,1,56000.0,94313.43157990302,38313.431579903016,-38313.431579903016
-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,1,213300.0,141459.00109649252,71840.99890350748,71840.99890350748
-118.23,34.11,33.0,2612.0,646.0,2496.0,606.0,3.133,0,156000.0,160013.59648280643,4013.5964828064316,-4013.5964828064316
-118.34,34.11,51.0,937.0,348.0,527.0,333.0,4.3571,0,468800.0,292563.1900804893,176236.80991951068,176236.80991951068
-118.37,36.19,10.0,443.0,111.0,48.0,21.0,3.125,1,71300.0,79767.34417740394,8467.344177403938,-8467.344177403938
-118.45,34.28,38.0,1527.0,332.0,1303.0,340.0,3.5714,0,152000.0,192413.83996614948,40413.83996614948,-40413.83996614948
-120.45,34.63,32.0,1840.0,309.0,828.0,333.0,4.5486,4,172400.0,310281.0686952031,137881.0686952031,-137881.0686952031
-118.0,33.75,26.0,1382.0,387.0,1977.0,368.0,2.7589,0,137500.0,126178.47184347572,11321.528156524277,11321.528156524277
-123.81,39.31,23.0,2754.0,577.0,887.0,432.0,3.3654,4,225000.0,231037.04358132684,6037.043581326841,-6037.043581326841
-119.32,36.31,21.0,2309.0,424.0,1047.0,453.0,2.9886,1,87500.0,127699.98153015024,40199.98153015024,-40199.98153015024
-121.14,40.29,17.0,1944.0,394.0,384.0,172.0,1.6875,1,111500.0,-8308.126032974105,119808.1260329741,119808.1260329741
-118.21,34.1,47.0,5077.0,1271.0,3348.0,1106.0,3.0377,0,186800.0,231713.92869324432,44913.92869324432,-44913.92869324432
-122.43,37.77,52.0,1862.0,472.0,872.0,471.0,3.2981,3,222700.0,267482.99362412246,44782.993624122464,-44782.993624122464
-121.92,37.3,35.0,1335.0,296.0,635.0,296.0,3.6053,0,345800.0,237721.40975862584,108078.59024137416,108078.59024137416
-118.93,35.37,34.0,2412.0,446.0,1558.0,421.0,2.6903,1,62800.0,125193.13379887155,62393.13379887155,-62393.13379887155
-118.25,33.91,35.0,1479.0,272.0,963.0,292.0,3.4917,0,109500.0,198115.09937067147,88615.09937067147,-88615.09937067147
-122.06,37.33,29.0,1945.0,269.0,826.0,275.0,8.248,0,498800.0,402096.0523488653,96703.94765113469,96703.94765113469
-118.01,35.12,15.0,1926.0,361.0,917.0,316.0,3.3889,1,68500.0,123233.9202632351,54733.92026323509,-54733.92026323509
-121.89,38.02,36.0,2707.0,550.0,1827.0,545.0,3.3371,1,94600.0,175214.82431845638,80614.82431845638,-80614.82431845638
-124.16,40.79,46.0,3042.0,597.0,1206.0,541.0,2.1135,4,90600.0,149920.33340317121,59320.333403171215,-59320.333403171215
-117.11,32.67,43.0,515.0,146.0,445.0,140.0,1.6094,4,93000.0,141191.77364006778,48191.77364006778,-48191.77364006778
-118.12,34.17,52.0,1835.0,330.0,777.0,317.0,3.7159,1,315400.0,226022.28565526,89377.71434474,89377.71434474
-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,1,139700.0,100875.16139377955,38824.83860622045,38824.83860622045
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,3,229700.0,261383.8427437978,31683.84274379781,-31683.84274379781
-119.34,36.32,14.0,1204.0,227.0,633.0,247.0,3.925,1,83800.0,147784.52363397676,63984.52363397676,-63984.52363397676
-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,0,177300.0,211737.3110357121,34437.311035712104,-34437.311035712104
-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,4,171900.0,239979.16901303967,68079.16901303967,-68079.16901303967
-117.02,36.4,19.0,619.0,239.0,490.0,164.0,2.1,1,14999.0,-10967.892588599527,25966.892588599527,25966.892588599527
-117.26,32.95,34.0,1651.0,273.0,650.0,271.0,5.6582,4,500001.0,296566.4461361229,203434.55386387708,203434.55386387708
-116.73,34.52,16.0,1247.0,315.0,433.0,159.0,1.0568,1,75000.0,14681.899400883762,60318.10059911624,60318.10059911624
-121.85,37.44,8.0,426.0,61.0,241.0,55.0,7.309,0,367900.0,327481.08604390954,40418.91395609046,40418.91395609046
-118.39,34.17,28.0,2790.0,748.0,1351.0,697.0,3.2052,0,283600.0,242962.76984552498,40637.23015447502,40637.23015447502
-118.42,33.9,43.0,1394.0,321.0,552.0,296.0,5.9596,0,500001.0,346718.34209390735,153282.65790609265,153282.65790609265
-117.92,33.82,10.0,1548.0,506.0,1535.0,424.0,4.5057,0,152400.0,218011.60904282553,65611.60904282553,-65611.60904282553
-120.99,39.04,17.0,2289.0,450.0,1182.0,397.0,2.3696,1,166800.0,46217.86871575576,120582.13128424424,120582.13128424424
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,3,232100.0,260837.0218815195,28737.021881519497,-28737.021881519497
-122.04,37.96,28.0,1207.0,252.0,724.0,252.0,3.6964,3,165700.0,197140.6531749241,31440.65317492411,-31440.65317492411
-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234,3,218500.0,360655.4364758236,142155.43647582358,-142155.43647582358
-120.69,35.62,43.0,3044.0,652.0,1456.0,608.0,2.4567,0,140000.0,232990.38789696113,92990.38789696113,-92990.38789696113
-118.31,33.91,31.0,1415.0,339.0,874.0,289.0,3.8173,0,177900.0,225183.6424620899,47283.64246208989,-47283.64246208989
-122.33,37.58,27.0,5144.0,1481.0,2518.0,1447.0,3.4836,4,287900.0,357480.35835756734,69580.35835756734,-69580.35835756734
-117.27,34.14,35.0,1517.0,257.0,658.0,245.0,4.4435,1,97600.0,196077.64967474656,98477.64967474656,-98477.64967474656
-121.98,37.36,35.0,1293.0,223.0,701.0,216.0,7.8543,0,281900.0,391412.7838725161,109512.78387251613,-109512.78387251613
-120.09,37.0,11.0,3761.0,675.0,2374.0,673.0,3.4598,1,74600.0,106835.48589441512,32235.48589441512,-32235.48589441512
-118.37,34.09,33.0,3180.0,865.0,1347.0,841.0,4.0651,0,500001.0,311520.9904789396,188480.0095210604,188480.0095210604
-117.35,34.12,22.0,5640.0,889.0,3157.0,887.0,4.1581,1,126500.0,137987.8772527612,11487.877252761187,-11487.877252761187
-120.43,34.96,24.0,1799.0,470.0,1416.0,408.0,2.0673,0,136900.0,186345.45982937166,49445.459829371655,-49445.459829371655
-121.32,38.02,26.0,2851.0,533.0,1544.0,499.0,3.5379,1,99100.0,155082.03084587876,55982.03084587876,-55982.03084587876
-117.01,32.85,23.0,2592.0,414.0,1401.0,431.0,5.4903,0,151400.0,254807.98432413282,103407.98432413282,-103407.98432413282
-118.17,33.88,29.0,815.0,206.0,590.0,183.0,3.0052,0,166700.0,178629.4445875599,11929.444587559905,-11929.444587559905
-117.14,32.71,52.0,500.0,463.52670042282193,480.0,108.0,1.8696,4,91100.0,206316.71553035435,115216.71553035435,-115216.71553035435
-121.3,38.58,19.0,2653.0,680.0,1419.0,579.0,2.3787,1,91300.0,114253.07355909034,22953.073559090335,-22953.073559090335
-118.19,34.1,42.0,1577.0,379.0,1317.0,378.0,3.2121,0,153900.0,187849.29742373765,33949.29742373765,-33949.29742373765
-119.29,36.52,39.0,858.0,228.0,1222.0,224.0,1.5714,1,43000.0,40487.234852816415,2512.765147183585,2512.765147183585
-121.41,38.59,18.0,5527.0,1446.0,2883.0,1305.0,2.6485,1,114500.0,191717.99007946855,77217.99007946855,-77217.99007946855
-121.78,37.69,34.0,2358.0,498.0,1157.0,461.0,3.3618,1,174600.0,208100.32854865165,33500.328548651654,-33500.328548651654
-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3.8667,0,189700.0,224954.12708089175,35254.12708089175,-35254.12708089175
-118.6,34.15,28.0,4570.0,744.0,1693.0,695.0,6.14,0,361900.0,330190.85675936396,31709.14324063604,31709.14324063604
-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,3,398900.0,292818.55318698304,106081.44681301696,106081.44681301696
-115.57,32.84,29.0,1207.0,301.0,804.0,288.0,1.9531,1,61100.0,77313.41109295214,16213.411092952141,-16213.411092952141
-118.08,33.89,33.0,2131.0,435.0,2045.0,426.0,4.0,0,145700.0,181094.7996372523,35394.79963725229,-35394.79963725229
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,0,393800.0,258953.51493584973,134846.48506415027,134846.48506415027
-117.25,34.11,30.0,2173.0,560.0,1509.0,486.0,1.4079,1,67700.0,79483.66540260804,11783.665402608036,-11783.665402608036
-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,0,188500.0,254469.54447945164,65969.54447945164,-65969.54447945164
-118.43,34.23,35.0,1225.0,228.0,720.0,231.0,3.4013,0,176500.0,192911.9564943573,16411.95649435729,-16411.95649435729
-118.27,34.13,46.0,1613.0,396.0,966.0,416.0,2.9392,0,230300.0,207042.74644220242,23257.25355779758,23257.25355779758
-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,0,293700.0,224051.73932918272,69648.26067081728,69648.26067081728
-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7.0175,3,366700.0,354532.45220912294,12167.547790877055,12167.547790877055
-118.35,33.93,33.0,2040.0,576.0,2649.0,561.0,2.3375,0,170600.0,124847.46340014772,45752.536599852276,45752.536599852276
-117.42,34.02,9.0,5455.0,882.0,3015.0,858.0,4.2321,1,162800.0,140016.8762410731,22783.1237589269,22783.1237589269
-118.21,34.09,39.0,1561.0,445.0,1780.0,391.0,2.4632,0,144200.0,142049.76673693705,2150.2332630629535,2150.2332630629535
-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,3,335600.0,304064.69593662,31535.304063379997,31535.304063379997
-117.91,33.65,19.0,1589.0,421.0,1118.0,394.0,4.1029,0,213400.0,223954.21910450215,10554.219104502146,-10554.219104502146
-117.91,33.63,30.0,2071.0,412.0,1081.0,412.0,4.9125,0,335700.0,265914.4099203682,69785.59007963177,69785.59007963177
-122.12,37.91,34.0,5683.0,755.0,1962.0,723.0,8.3678,3,455300.0,392692.7482289151,62607.251771084906,62607.251771084906
-118.25,33.97,37.0,794.0,210.0,814.0,213.0,2.2917,0,112000.0,149452.63428051953,37452.63428051953,-37452.63428051953
-117.18,34.07,14.0,1258.0,245.0,752.0,264.0,3.3924,1,97400.0,126835.71109669501,29435.711096695013,-29435.711096695013
-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162,0,177200.0,221736.8886964722,44536.88869647219,-44536.88869647219
-118.46,34.2,22.0,4855.0,1350.0,2519.0,1258.0,3.0893,0,205600.0,283825.32685963553,78225.32685963553,-78225.32685963553
-117.96,34.03,35.0,1623.0,331.0,1462.0,312.0,3.9803,0,152600.0,183693.62189418054,31093.621894180542,-31093.621894180542
-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,4,96000.0,130502.83909857478,34502.83909857478,-34502.83909857478
-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549,0,223700.0,241021.18108585017,17321.18108585017,-17321.18108585017
-122.42,37.79,48.0,4506.0,1342.0,1980.0,1239.0,4.0156,3,500001.0,396101.7413057856,103899.2586942144,103899.2586942144
-118.5,34.03,52.0,1506.0,208.0,547.0,186.0,7.8705,0,500001.0,405269.3903718151,94731.60962818487,94731.60962818487
-119.84,36.82,17.0,2807.0,376.0,996.0,353.0,5.5357,1,167700.0,208432.25903830084,40732.259038300836,-40732.259038300836
-119.07,37.8,12.0,1736.0,352.0,330.0,123.0,3.5294,1,160700.0,74285.99574055769,86414.00425944231,86414.00425944231
-116.92,32.76,9.0,1859.0,307.0,947.0,304.0,5.9202,0,181300.0,263460.1312115409,82160.1312115409,-82160.1312115409
-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,4,405200.0,367354.9600500321,37845.039949967875,37845.039949967875
-117.73,35.73,35.0,2916.0,594.0,1870.0,432.0,3.625,1,55000.0,100453.72200643203,45453.72200643203,-45453.72200643203
-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,1,71300.0,157090.19146413082,85790.19146413082,-85790.19146413082
-121.03,39.26,49.0,3739.0,759.0,1422.0,606.0,2.4283,1,143100.0,110029.99236484656,33070.00763515344,33070.00763515344
-116.15,33.69,22.0,197.0,54.0,331.0,70.0,2.9286,1,112500.0,80459.57425504377,32040.42574495623,32040.42574495623
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,0,311700.0,279415.1348491083,32284.86515089171,32284.86515089171
-119.81,36.79,39.0,2471.0,460.0,1118.0,431.0,2.4167,1,71900.0,122537.06323695037,50637.06323695037,-50637.06323695037
-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,3.1553,0,250000.0,150202.86157017905,99797.13842982095,99797.13842982095
-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,0,183300.0,154741.99025191416,28558.00974808584,28558.00974808584
-119.19,34.3,25.0,2197.0,320.0,934.0,330.0,6.311,4,283200.0,327266.20381257415,44066.20381257415,-44066.20381257415
-118.48,34.01,31.0,1829.0,458.0,719.0,392.0,4.4,0,353800.0,281673.1463374611,72126.85366253892,72126.85366253892
-122.28,37.88,52.0,1172.0,215.0,489.0,218.0,3.9167,3,235600.0,250639.7626492816,15039.76264928159,-15039.76264928159
-117.62,33.47,4.0,1812.0,255.0,661.0,211.0,6.487,4,294200.0,279815.8879603763,14384.112039623724,14384.112039623724
-117.32,33.17,18.0,2143.0,299.0,828.0,283.0,4.2383,4,239000.0,202635.13938497548,36364.86061502452,36364.86061502452
-121.91,37.27,30.0,4412.0,862.0,2168.0,772.0,5.0062,0,232000.0,295531.7293570484,63531.7293570484,-63531.7293570484
-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,1.3922,1,49500.0,48032.753300606244,1467.246699393756,1467.246699393756
